ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Morpheme_Index
Shergaon-230_heavy-1-2,Shergaon-230_heavy-1,a+liː,519,False,expert,,l iː,,,2
Duhumbi-614_heedagree-1-1,Duhumbi-614_heedagree-1,ɕut,847,False,expert,,ɕ u t,,,1
Khoina-231_here-1-1,Khoina-231_here-1,tʰa,520,False,expert,,tʰ a,,,1
Jerigaon-231_here-1-1,Jerigaon-231_here-1,tʰ+rɔ,520,False,expert,,tʰ -,,,1
Jerigaon-231_here-1-2,Jerigaon-231_here-1,tʰ+rɔ,521,False,expert,,r ɔ -,,,2
Khoitam-231_here-1-1,Khoitam-231_here-1,tʰ+ru,520,False,expert,,tʰ -,,,1
Khoitam-231_here-1-2,Khoitam-231_here-1,tʰ+ru,521,False,expert,,r u -,,,2
Rahung-231_here-1-1,Rahung-231_here-1,tʰ+ruŋ,520,False,expert,,tʰ -,,,1
Rahung-231_here-1-2,Rahung-231_here-1,tʰ+ruŋ,521,False,expert,,r u ŋ,,,2
Rupa-231_here-1-1,Rupa-231_here-1,tʰu+gɔ,520,False,expert,,tʰ u,,,1
Rupa-231_here-1-2,Rupa-231_here-1,tʰu+gɔ,522,False,expert,,g ɔ,,,2
Shergaon-231_here-1-1,Shergaon-231_here-1,tʰɔ,520,False,expert,,tʰ ɔ,,,1
Khispi-231_here-1-1,Khispi-231_here-1,ɔ+ʨʰɔː,10049,False,expert,,ɔ,,,1
Khispi-231_here-1-2,Khispi-231_here-1,ɔ+ʨʰɔː,10050,False,expert,,ʨʰ ɔː,,,2
Duhumbi-231_here-1-1,Duhumbi-231_here-1,ɔ+ʨʰɔː,10051,False,expert,,ɔ,,,1
Duhumbi-231_here-1-2,Duhumbi-231_here-1,ɔ+ʨʰɔː,10052,False,expert,,ʨʰ ɔː,,,2
Khoina-231_here-2-1,Khoina-231_here-2,tʰə+nɔː+rɔ,10053,False,expert,,tʰ ə,,,1
Khoina-231_here-2-2,Khoina-231_here-2,tʰə+nɔː+rɔ,10054,False,expert,,n ɔː,,,2
Khoina-231_here-2-3,Khoina-231_here-2,tʰə+nɔː+rɔ,10055,False,expert,,r ɔ,,,3
Jerigaon-231_here-2-1,Jerigaon-231_here-2,u+tʰu+rɔ,10056,False,expert,,u,,,1
Jerigaon-231_here-2-2,Jerigaon-231_here-2,u+tʰu+rɔ,10057,False,expert,,tʰ u,,,2
Jerigaon-231_here-2-3,Jerigaon-231_here-2,u+tʰu+rɔ,10058,False,expert,,r ɔ,,,3
Khispi-231_here-2-1,Khispi-231_here-2,ɔ+ʨʰɔː,10759,False,expert,,ɔ,,,1
Khispi-231_here-2-2,Khispi-231_here-2,ɔ+ʨʰɔː,10760,False,expert,,ʨʰ ɔː,,,2
Duhumbi-231_here-2-1,Duhumbi-231_here-2,ɔ+ʨʰɔː,10761,False,expert,,ɔ,,,1
Duhumbi-231_here-2-2,Duhumbi-231_here-2,ɔ+ʨʰɔː,10762,False,expert,,ʨʰ ɔː,,,2
Khoina-231_here-3-1,Khoina-231_here-3,tʰə+nɔː+rɔ,10763,False,expert,,tʰ ə,,,1
Khoina-231_here-3-2,Khoina-231_here-3,tʰə+nɔː+rɔ,10764,False,expert,,n ɔː,,,2
Khoina-231_here-3-3,Khoina-231_here-3,tʰə+nɔː+rɔ,10765,False,expert,,r ɔ,,,3
Jerigaon-231_here-3-1,Jerigaon-231_here-3,u+tʰu+rɔ,10766,False,expert,,u,,,1
Jerigaon-231_here-3-2,Jerigaon-231_here-3,u+tʰu+rɔ,10767,False,expert,,tʰ u,,,2
Jerigaon-231_here-3-3,Jerigaon-231_here-3,u+tʰu+rɔ,10768,False,expert,,r ɔ,,,3
Khispi-232_hide-1-1,Khispi-232_hide-1,uk,523,False,expert,,u k,,,1
Duhumbi-232_hide-1-1,Duhumbi-232_hide-1,uk,523,False,expert,,u k,,,1
Khoina-232_hide-1-1,Khoina-232_hide-1,uk,523,False,expert,,u k,,,1
Jerigaon-232_hide-1-1,Jerigaon-232_hide-1,uk,523,False,expert,,u k,,,1
Khoitam-232_hide-1-1,Khoitam-232_hide-1,uk,523,False,expert,,u k,,,1
Rahung-232_hide-1-1,Rahung-232_hide-1,uk,523,False,expert,,u k,,,1
Rupa-232_hide-1-1,Rupa-232_hide-1,uk,523,False,expert,,u k,,,1
Shergaon-232_hide-1-1,Shergaon-232_hide-1,uk,523,False,expert,,u k,,,1
Khispi-233_hold-1-1,Khispi-233_hold-1,zum,524,False,expert,,z u m,,,1
Duhumbi-233_hold-1-1,Duhumbi-233_hold-1,zum,524,False,expert,,z u m,,,1
Jerigaon-233_hold-1-1,Jerigaon-233_hold-1,zøn,524,False,expert,,z ø n,,,1
Khoitam-233_hold-1-1,Khoitam-233_hold-1,zɔm,524,False,expert,,z ɔ m,,,1
Rupa-233_hold-1-1,Rupa-233_hold-1,zɔm,524,False,expert,,z ɔ m,,,1
Shergaon-233_hold-1-1,Shergaon-233_hold-1,zɔm,524,False,expert,,z ɔ m,,,1
Khoina-233_hold-1-1,Khoina-233_hold-1,køn,10714,False,expert,,k ø n,,,1
Rahung-233_hold-1-1,Rahung-233_hold-1,jak,10715,False,expert,,j a k,,,1
Khoina-233_hold-2-1,Khoina-233_hold-2,køn,11424,False,expert,,k ø n,,,1
Rahung-233_hold-2-1,Rahung-233_hold-2,jak,11425,False,expert,,j a k,,,1
Khispi-234_honey-1-1,Khispi-234_honey-1,ʨʰi+ʨʰu,525,False,expert,,tɕʰ i,,,1
Khispi-234_honey-1-2,Khispi-234_honey-1,ʨʰi+ʨʰu,408,False,expert,,tɕʰ u,,,2
Duhumbi-234_honey-1-1,Duhumbi-234_honey-1,ʨʰi+ʨʰu,525,False,expert,,tɕʰ i~u/i,,,1
Duhumbi-234_honey-1-2,Duhumbi-234_honey-1,ʨʰi+ʨʰu,408,False,expert,,tɕʰ u,,,2
Khoina-234_honey-1-1,Khoina-234_honey-1,ʦʰiː,525,False,expert,,tsʰ iː,,,1
Jerigaon-234_honey-1-1,Jerigaon-234_honey-1,ʨʰiː,525,False,expert,,tɕʰ iː,,,1
Khoitam-234_honey-1-1,Khoitam-234_honey-1,ʦʰə+siː,119,False,expert,,tsʰ ə,,,1
Khoitam-234_honey-1-2,Khoitam-234_honey-1,ʦʰə+siː,525,False,expert,,s iː,,,2
Rupa-234_honey-1-1,Rupa-234_honey-1,ʨʰiː,525,False,expert,,tɕʰ iː,,,1
Shergaon-234_honey-1-1,Shergaon-234_honey-1,ʨʰiː,525,False,expert,,tɕʰ iː,,,1
Khoitam-234_honey-2-1,Khoitam-234_honey-2,ʦʰiː,10059,False,expert,,tsʰ iː,,,1
Khoitam-234_honey-3-1,Khoitam-234_honey-3,ʦʰiː,10769,False,expert,,tsʰ iː,,,1
Khispi-235_horn-1-1,Khispi-235_horn-1,kʰɛŋ,527,False,expert,,kʰ ɛ ŋ,,,1
Duhumbi-235_horn-1-1,Duhumbi-235_horn-1,kʰjɛŋ,527,False,expert,,kʰ j ɛ ŋ,,,1
Khoina-235_horn-1-1,Khoina-235_horn-1,tʂʰajŋ,527,False,expert,,ʈʂʰ aj/ai ŋ,,,1
Jerigaon-235_horn-1-1,Jerigaon-235_horn-1,ʨʰɛŋ,527,False,expert,,tɕʰ ɛ ŋ,,,1
Khoitam-235_horn-1-1,Khoitam-235_horn-1,ʨʰɛŋ,527,False,expert,,tɕʰ ɛ ŋ,,,1
Rahung-235_horn-1-1,Rahung-235_horn-1,ʨʰɛŋ,527,False,expert,,tɕʰ ɛ ŋ,,,1
Rupa-235_horn-1-1,Rupa-235_horn-1,kʰɛŋ,527,False,expert,,kʰ ɛ ŋ,,,1
Shergaon-235_horn-1-1,Shergaon-235_horn-1,kʰɛŋ,527,False,expert,,kʰ ɛ ŋ,,,1
Khoina-236_hornbill-1-1,Khoina-236_hornbill-1,ʨʰa+lu+wɔ̃ː,130,False,expert,,tɕʰ a,,,1
Khoina-236_hornbill-1-2,Khoina-236_hornbill-1,ʨʰa+lu+wɔ̃ː,528,False,expert,,l u,,,2
Khoina-236_hornbill-1-3,Khoina-236_hornbill-1,ʨʰa+lu+wɔ̃ː,532,False,expert,,w ɔ̃ː (ŋ)/ŋ,,,3
Khoitam-236_hornbill-1-1,Khoitam-236_hornbill-1,pʰu+lũː,531,False,expert,,pʰ u,,,1
Khoitam-236_hornbill-1-2,Khoitam-236_hornbill-1,pʰu+lũː,517,False,expert,,l ũː (ŋ)/ŋ,,,2
Rahung-236_hornbill-1-1,Rahung-236_hornbill-1,hu+lũŋ,531,False,expert,,h u,,,1
Rahung-236_hornbill-1-2,Rahung-236_hornbill-1,hu+lũŋ,517,False,expert,,l ũ ŋ,,,2
Rupa-236_hornbill-1-1,Rupa-236_hornbill-1,də+wɔŋ,529,False,expert,,d ə,,,1
Rupa-236_hornbill-1-2,Rupa-236_hornbill-1,də+wɔŋ,532,False,expert,,w ɔ ŋ,,,2
Duhumbi-237_hornet-1-1,Duhumbi-237_hornet-1,ʨʰik+ʨʰu_kʰɔ+lɔk,533,False,expert,,tɕʰ i,,,1
Duhumbi-237_hornet-1-2,Duhumbi-237_hornet-1,ʨʰik+ʨʰu_kʰɔ+lɔk,534,False,expert,,tɕʰ u,,,2
Duhumbi-237_hornet-1-3,Duhumbi-237_hornet-1,ʨʰik+ʨʰu_kʰɔ+lɔk,535,False,expert,,kʰ ɔ,,,3
Duhumbi-237_hornet-1-4,Duhumbi-237_hornet-1,ʨʰik+ʨʰu_kʰɔ+lɔk,536,False,expert,,l ɔ k,,,4
Khoina-237_hornet-1-1,Khoina-237_hornet-1,də+ʦʰyː,411,False,expert,,d ə,,,1
Khoina-237_hornet-1-2,Khoina-237_hornet-1,də+ʦʰyː,534,False,expert,,tsʰ yː,,,2
Jerigaon-237_hornet-1-1,Jerigaon-237_hornet-1,ʨʰyː,534,False,expert,,tɕʰ yː,,,1
Khoitam-237_hornet-1-1,Khoitam-237_hornet-1,ʦʰ+syː,533,False,expert,,tsʰ ə,,,1
Khoitam-237_hornet-1-2,Khoitam-237_hornet-1,ʦʰ+syː,534,False,expert,,s yː,,,2
Rupa-237_hornet-1-1,Rupa-237_hornet-1,də+ʨʰøː,411,False,expert,,d ə,,,1
Rupa-237_hornet-1-2,Rupa-237_hornet-1,də+ʨʰøː,534,False,expert,,tɕʰ øː,,,2
Jerigaon-237_hornet-2-1,Jerigaon-237_hornet-2,sə+ʨʰyː(ŋ)/ŋ,10060,False,expert,,s ə,,,1
Jerigaon-237_hornet-2-2,Jerigaon-237_hornet-2,sə+ʨʰyː(ŋ)/ŋ,10061,False,expert,,ʨʰ yː (ŋ)/ŋ,,,2
Jerigaon-237_hornet-3-1,Jerigaon-237_hornet-3,sə+ʨʰyː(ŋ)/ŋ,10770,False,expert,,s ə,,,1
Jerigaon-237_hornet-3-2,Jerigaon-237_hornet-3,sə+ʨʰyː(ŋ)/ŋ,10771,False,expert,,ʨʰ yː (ŋ)/ŋ,,,2
Khispi-238_horse-1-1,Khispi-238_horse-1,ɕ+ta,538,False,expert,,ɕ,,,1
Khispi-238_horse-1-2,Khispi-238_horse-1,ɕ+ta,451,False,expert,,t a,,,2
Duhumbi-238_horse-1-1,Duhumbi-238_horse-1,ɕ+taˀ,538,False,expert,,ɕ,,,1
Duhumbi-238_horse-1-2,Duhumbi-238_horse-1,ɕ+taˀ,451,False,expert,,t aˀ,,,2
Khoina-238_horse-1-1,Khoina-238_horse-1,ʂ+tu,538,False,expert,,ʂ,,,1
Khoina-238_horse-1-2,Khoina-238_horse-1,ʂ+tu,451,False,expert,,t u,,,2
Jerigaon-238_horse-1-1,Jerigaon-238_horse-1,s+tu,538,False,expert,,s,,,1
Jerigaon-238_horse-1-2,Jerigaon-238_horse-1,s+tu,451,False,expert,,t u,,,2
Khoitam-238_horse-1-1,Khoitam-238_horse-1,s+tu,538,False,expert,,s,,,1
Khoitam-238_horse-1-2,Khoitam-238_horse-1,s+tu,451,False,expert,,t u,,,2
Rahung-238_horse-1-1,Rahung-238_horse-1,s+tu,538,False,expert,,s,,,1
Rahung-238_horse-1-2,Rahung-238_horse-1,s+tu,451,False,expert,,t u,,,2
Rupa-238_horse-1-1,Rupa-238_horse-1,s+tu,538,False,expert,,s,,,1
Rupa-238_horse-1-2,Rupa-238_horse-1,s+tu,451,False,expert,,t u,,,2
Shergaon-238_horse-1-1,Shergaon-238_horse-1,s+tu,538,False,expert,,s,,,1
Shergaon-238_horse-1-2,Shergaon-238_horse-1,s+tu,451,False,expert,,t u,,,2
Duhumbi-238_horse-2-1,Duhumbi-238_horse-2,ɕip+taˀ,10062,False,expert,,ɕ i p,,,1
Duhumbi-238_horse-2-2,Duhumbi-238_horse-2,ɕip+taˀ,10063,False,expert,,t aˀ,,,2
Duhumbi-238_horse-3-1,Duhumbi-238_horse-3,ɕip+taˀ,10772,False,expert,,ɕ i p,,,1
Duhumbi-238_horse-3-2,Duhumbi-238_horse-3,ɕip+taˀ,10773,False,expert,,t aˀ,,,2
Duhumbi-239_horsefly-1-1,Duhumbi-239_horsefly-1,tam+pi,540,False,expert,,t a m,,,1
Duhumbi-239_horsefly-1-2,Duhumbi-239_horsefly-1,tam+pi,539,False,expert,,p i -,,,2
Khoina-239_horsefly-1-1,Khoina-239_horsefly-1,tim+pu_la+dʐɔː,540,False,expert,,t i m,,,1
Khoina-239_horsefly-1-2,Khoina-239_horsefly-1,tim+pu_la+dʐɔː,539,False,expert,,p u -,,,2
Khoina-239_horsefly-1-3,Khoina-239_horsefly-1,tim+pu_la+dʐɔː,541,False,expert,,l a,,,3
Khoina-239_horsefly-1-4,Khoina-239_horsefly-1,tim+pu_la+dʐɔː,542,False,expert,,ɖʐ ɔː -,,,4
Khoitam-239_horsefly-1-1,Khoitam-239_horsefly-1,tam+pi_la+ʥɔŋ,540,False,expert,,t a m,,,1
Khoitam-239_horsefly-1-2,Khoitam-239_horsefly-1,tam+pi_la+ʥɔŋ,539,False,expert,,p i -,,,2
Khoitam-239_horsefly-1-3,Khoitam-239_horsefly-1,tam+pi_la+ʥɔŋ,541,False,expert,,l a,,,3
Khoitam-239_horsefly-1-4,Khoitam-239_horsefly-1,tam+pi_la+ʥɔŋ,542,False,expert,,dʑ ɔ ŋ,,,4
Rahung-239_horsefly-1-1,Rahung-239_horsefly-1,ʨa+pim+ʥɔŋ,141,False,expert,,tɕʰ a,,,1
Rahung-239_horsefly-1-2,Rahung-239_horsefly-1,ʨa+pim+ʥɔŋ,539,False,expert,,p i m,,,2
Rahung-239_horsefly-1-3,Rahung-239_horsefly-1,ʨa+pim+ʥɔŋ,542,False,expert,,dʑ ɔ ŋ,,,3
Khispi-240_house-1-1,Khispi-240_house-1,wam,544,False,expert,,w a m,,,1
Duhumbi-240_house-1-1,Duhumbi-240_house-1,wam,544,False,expert,,w a m,,,1
Khoina-240_house-1-1,Khoina-240_house-1,jan,544,False,expert,,j a n,,,1
Jerigaon-240_house-1-1,Jerigaon-240_house-1,jan,544,False,expert,,j a~ɛ/a n,,,1
Khoitam-240_house-1-1,Khoitam-240_house-1,jam,544,False,expert,,j a m,,,1
Rahung-240_house-1-1,Rahung-240_house-1,jam,544,False,expert,,j a m,,,1
Rupa-240_house-1-1,Rupa-240_house-1,jam,544,False,expert,,j a m,,,1
Shergaon-240_house-1-1,Shergaon-240_house-1,jam,544,False,expert,,j a m,,,1
Khispi-241_howmany-1-1,Khispi-241_howmany-1,a+pʰi+n,850,False,expert,,a,,,1
Khispi-241_howmany-1-2,Khispi-241_howmany-1,a+pʰi+n,545,False,expert,,pʰ i -,,,2
Khispi-241_howmany-1-3,Khispi-241_howmany-1,a+pʰi+n,548,False,expert,,n - -,,,3
Duhumbi-241_howmany-1-1,Duhumbi-241_howmany-1,a+pʰi,850,False,expert,,a,,,1
Duhumbi-241_howmany-1-2,Duhumbi-241_howmany-1,a+pʰi,545,False,expert,,pʰ i -,,,2
Khoina-241_howmany-1-1,Khoina-241_howmany-1,nə+pʰaː_hɛn,547,False,expert,,n ə,,,1
Khoina-241_howmany-1-2,Khoina-241_howmany-1,nə+pʰaː_hɛn,545,False,expert,,pʰ aː -,,,2
Khoina-241_howmany-1-3,Khoina-241_howmany-1,nə+pʰaː_hɛn,548,False,expert,,h ɛ n,,,3
Rahung-241_howmany-1-1,Rahung-241_howmany-1,mə+pʰɛː+hɛn,851,False,expert,,m ə,,,1
Rahung-241_howmany-1-2,Rahung-241_howmany-1,mə+pʰɛː+hɛn,545,False,expert,,pʰ ɛː -,,,2
Rahung-241_howmany-1-3,Rahung-241_howmany-1,mə+pʰɛː+hɛn,548,False,expert,,h ɛ n,,,3
Rupa-241_howmany-1-1,Rupa-241_howmany-1,ɲə+pãj+jaː+aː,547,False,expert,,ɲ ə,,,1
Rupa-241_howmany-1-2,Rupa-241_howmany-1,ɲə+pãj+jaː+aː,545,False,expert,,p ã j,,,2
Rupa-241_howmany-1-3,Rupa-241_howmany-1,ɲə+pãj+jaː+aː,550,False,expert,,j aː,,,3
Rupa-241_howmany-1-4,Rupa-241_howmany-1,ɲə+pãj+jaː+aː,549,False,expert,,aː,,,4
Shergaon-241_howmany-1-1,Shergaon-241_howmany-1,nə+pa+n,547,False,expert,,n ə,,,1
Shergaon-241_howmany-1-2,Shergaon-241_howmany-1,nə+pa+n,545,False,expert,,p a -,,,2
Shergaon-241_howmany-1-3,Shergaon-241_howmany-1,nə+pa+n,548,False,expert,,n - -,,,3
Duhumbi-241_howmany-2-1,Duhumbi-241_howmany-2,a+pʰi+hin,10064,False,expert,,a,,,1
Duhumbi-241_howmany-2-2,Duhumbi-241_howmany-2,a+pʰi+hin,10065,False,expert,,pʰ i,,,2
Duhumbi-241_howmany-2-3,Duhumbi-241_howmany-2,a+pʰi+hin,10066,False,expert,,h i n,,,3
Khoina-241_howmany-2-1,Khoina-241_howmany-2,mə+tʰaŋ+hɛn,10067,False,expert,,m ə,,,1
Khoina-241_howmany-2-2,Khoina-241_howmany-2,mə+tʰaŋ+hɛn,10068,False,expert,,tʰ a ŋ,,,2
Khoina-241_howmany-2-3,Khoina-241_howmany-2,mə+tʰaŋ+hɛn,10069,False,expert,,h ɛ n,,,3
Jerigaon-241_howmany-1-1,Jerigaon-241_howmany-1,tʰɔk+soː+han,10070,False,expert,,tʰ ɔ k,,,1
Jerigaon-241_howmany-1-2,Jerigaon-241_howmany-1,tʰɔk+soː+han,10071,False,expert,,s oː,,,2
Jerigaon-241_howmany-1-3,Jerigaon-241_howmany-1,tʰɔk+soː+han,10072,False,expert,,h a n,,,3
Khoitam-241_howmany-1-1,Khoitam-241_howmany-1,toː+han,10073,False,expert,,t oː,,,1
Khoitam-241_howmany-1-2,Khoitam-241_howmany-1,toː+han,10074,False,expert,,h a n,,,2
Rupa-241_howmany-2-1,Rupa-241_howmany-2,ja+pãj,10075,False,expert,,j a,,,1
Rupa-241_howmany-2-2,Rupa-241_howmany-2,ja+pãj,10076,False,expert,,p ã j,,,2
Duhumbi-241_howmany-3-1,Duhumbi-241_howmany-3,a+pʰi+hin,10774,False,expert,,a,,,1
Duhumbi-241_howmany-3-2,Duhumbi-241_howmany-3,a+pʰi+hin,10775,False,expert,,pʰ i,,,2
Duhumbi-241_howmany-3-3,Duhumbi-241_howmany-3,a+pʰi+hin,10776,False,expert,,h i n,,,3
Khoina-241_howmany-3-1,Khoina-241_howmany-3,mə+tʰaŋ+hɛn,10777,False,expert,,m ə,,,1
Khoina-241_howmany-3-2,Khoina-241_howmany-3,mə+tʰaŋ+hɛn,10778,False,expert,,tʰ a ŋ,,,2
Khoina-241_howmany-3-3,Khoina-241_howmany-3,mə+tʰaŋ+hɛn,10779,False,expert,,h ɛ n,,,3
Jerigaon-241_howmany-2-1,Jerigaon-241_howmany-2,tʰɔk+soː+han,10780,False,expert,,tʰ ɔ k,,,1
Jerigaon-241_howmany-2-2,Jerigaon-241_howmany-2,tʰɔk+soː+han,10781,False,expert,,s oː,,,2
Jerigaon-241_howmany-2-3,Jerigaon-241_howmany-2,tʰɔk+soː+han,10782,False,expert,,h a n,,,3
Khoitam-241_howmany-2-1,Khoitam-241_howmany-2,toː+han,10783,False,expert,,t oː,,,1
Khoitam-241_howmany-2-2,Khoitam-241_howmany-2,toː+han,10784,False,expert,,h a n,,,2
Rupa-241_howmany-3-1,Rupa-241_howmany-3,ja+pãj,10785,False,expert,,j a,,,1
Rupa-241_howmany-3-2,Rupa-241_howmany-3,ja+pãj,10786,False,expert,,p ã j,,,2
Khispi-242_humanbeing-1-1,Khispi-242_humanbeing-1,bu+dun,554,False,expert,,b u,,,1
Khispi-242_humanbeing-1-2,Khispi-242_humanbeing-1,bu+dun,553,False,expert,,d u n,,,2
Duhumbi-242_humanbeing-1-1,Duhumbi-242_humanbeing-1,bu+dun,554,False,expert,,b u,,,1
Duhumbi-242_humanbeing-1-2,Duhumbi-242_humanbeing-1,bu+dun,553,False,expert,,d u n,,,2
Khoina-242_humanbeing-1-1,Khoina-242_humanbeing-1,ʥə+riŋ,554,False,expert,,dʑ ə,,,1
Khoina-242_humanbeing-1-2,Khoina-242_humanbeing-1,ʥə+riŋ,553,False,expert,,r i ŋ,,,2
Jerigaon-242_humanbeing-1-1,Jerigaon-242_humanbeing-1,ʥə+riŋ,554,False,expert,,dʑ ə,,,1
Jerigaon-242_humanbeing-1-2,Jerigaon-242_humanbeing-1,ʥə+riŋ,553,False,expert,,r i ŋ,,,2
Khoitam-242_humanbeing-1-1,Khoitam-242_humanbeing-1,ʥə+riŋ,554,False,expert,,dʑ ə,,,1
Khoitam-242_humanbeing-1-2,Khoitam-242_humanbeing-1,ʥə+riŋ,553,False,expert,,r i ŋ,,,2
Rahung-242_humanbeing-1-1,Rahung-242_humanbeing-1,ʥə+riŋ,554,False,expert,,dʑ ə,,,1
Rahung-242_humanbeing-1-2,Rahung-242_humanbeing-1,ʥə+riŋ,553,False,expert,,r i ŋ,,,2
Rupa-242_humanbeing-1-1,Rupa-242_humanbeing-1,ʥə+rin,554,False,expert,,dʑ ə,,,1
Rupa-242_humanbeing-1-2,Rupa-242_humanbeing-1,ʥə+rin,553,False,expert,,r i n,,,2
Shergaon-242_humanbeing-1-1,Shergaon-242_humanbeing-1,ʥi+rin,554,False,expert,,dʑ i,,,1
Shergaon-242_humanbeing-1-2,Shergaon-242_humanbeing-1,ʥi+rin,553,False,expert,,r i n,,,2
Khispi-243_humanbeingprefix-1-1,Khispi-243_humanbeingprefix-1,bi+,15,False,expert,,b i,,,1
Duhumbi-243_humanbeingprefix-1-1,Duhumbi-243_humanbeingprefix-1,bi+,15,False,expert,,b i,,,1
Khoina-243_humanbeingprefix-1-1,Khoina-243_humanbeingprefix-1,ʣi+,15,False,expert,,ʥ~dz/ʥ i,,,1
Jerigaon-243_humanbeingprefix-1-1,Jerigaon-243_humanbeingprefix-1,ʥi+,15,False,expert,,dʑ i,,,1
Khoitam-243_humanbeingprefix-1-1,Khoitam-243_humanbeingprefix-1,ʥi+,15,False,expert,,dʑ i,,,1
Rahung-243_humanbeingprefix-1-1,Rahung-243_humanbeingprefix-1,ʥi+,15,False,expert,,dʑ i,,,1
Rupa-243_humanbeingprefix-1-1,Rupa-243_humanbeingprefix-1,ʥi+,15,False,expert,,dʑ~ʣ/dʑ i,,,1
Shergaon-243_humanbeingprefix-1-1,Shergaon-243_humanbeingprefix-1,ʥi+,15,False,expert,,dʑ i,,,1
Khispi-244_hungryvi-1-1,Khispi-244_hungryvi-1,kʰam,558,False,expert,,kʰ a m,,,1
Duhumbi-244_hungryvi-1-1,Duhumbi-244_hungryvi-1,kʰam,558,False,expert,,kʰ a m,,,1
Khoina-244_hungryvi-1-1,Khoina-244_hungryvi-1,a+kʰũː+dy,560,False,expert,,a,,,1
Khoina-244_hungryvi-1-2,Khoina-244_hungryvi-1,a+kʰũː+dy,558,False,expert,,kʰ ũ (ŋ)/ŋː,,,2
Khoina-244_hungryvi-1-3,Khoina-244_hungryvi-1,a+kʰũː+dy,559,False,expert,,d y,,,3
Jerigaon-244_hungryvi-1-1,Jerigaon-244_hungryvi-1,kʰɔ̃ː,558,False,expert,,kʰ ɔ̃ː (ŋ)/ŋ,,,1
Khoitam-244_hungryvi-1-1,Khoitam-244_hungryvi-1,kʰũː,558,False,expert,,kʰ ũː (ŋ)/ŋ,,,1
Rahung-244_hungryvi-1-1,Rahung-244_hungryvi-1,kʰũː,558,False,expert,,kʰ ũː (ŋ)/ŋ,,,1
Rupa-244_hungryvi-1-1,Rupa-244_hungryvi-1,kʰũː,558,False,expert,,kʰ ũː (ŋ)/ŋ,,,1
Shergaon-244_hungryvi-1-1,Shergaon-244_hungryvi-1,kʰɔ̃ː,558,False,expert,,kʰ ɔ̃ː -,,,1
Khispi-245_hunter-1-1,Khispi-245_hunter-1,ɕa+pa,561,False,expert,,ɕ a,,,1
Khispi-245_hunter-1-2,Khispi-245_hunter-1,ɕa+pa,562,False,expert,,p a,,,2
Duhumbi-245_hunter-1-1,Duhumbi-245_hunter-1,ɕa+pa,561,False,expert,,ɕ a,,,1
Duhumbi-245_hunter-1-2,Duhumbi-245_hunter-1,ɕa+pa,562,False,expert,,p a,,,2
Khoina-245_hunter-1-1,Khoina-245_hunter-1,sa+pɐ,561,False,expert,,s a,,,1
Khoina-245_hunter-1-2,Khoina-245_hunter-1,sa+pɐ,562,False,expert,,p ɐ,,,2
Jerigaon-245_hunter-1-1,Jerigaon-245_hunter-1,sa+pɐ,561,False,expert,,s a,,,1
Jerigaon-245_hunter-1-2,Jerigaon-245_hunter-1,sa+pɐ,562,False,expert,,p ɐ,,,2
Khoitam-245_hunter-1-1,Khoitam-245_hunter-1,sa+pɔ,561,False,expert,,s a,,,1
Khoitam-245_hunter-1-2,Khoitam-245_hunter-1,sa+pɔ,562,False,expert,,p ɔ,,,2
Rahung-245_hunter-1-1,Rahung-245_hunter-1,sa+pɔ,561,False,expert,,s a,,,1
Rahung-245_hunter-1-2,Rahung-245_hunter-1,sa+pɔ,562,False,expert,,p ɔ,,,2
Rupa-245_hunter-1-1,Rupa-245_hunter-1,sa+pɔ,561,False,expert,,s a,,,1
Rupa-245_hunter-1-2,Rupa-245_hunter-1,sa+pɔ,562,False,expert,,p ɔ,,,2
Shergaon-245_hunter-1-1,Shergaon-245_hunter-1,sa+po,561,False,expert,,s a,,,1
Shergaon-245_hunter-1-2,Shergaon-245_hunter-1,sa+po,562,False,expert,,p o,,,2
Khispi-246_husband-1-1,Khispi-246_husband-1,u+ja,56,False,expert,,u,,,1
Khispi-246_husband-1-2,Khispi-246_husband-1,u+ja,564,False,expert,,j a,,,2
Duhumbi-246_husband-1-1,Duhumbi-246_husband-1,ɔj,565,False,expert,,ɔ,,,1
Duhumbi-246_husband-1-2,Duhumbi-246_husband-1,ɔj,564,False,expert,,j -,,,2
Khoina-246_husband-1-1,Khoina-246_husband-1,a+jaː,56,False,expert,,a,,,1
Khoina-246_husband-1-2,Khoina-246_husband-1,a+jaː,564,False,expert,,j aː,,,2
Jerigaon-246_husband-1-1,Jerigaon-246_husband-1,a+jɛːʰ,56,False,expert,,a,,,1
Jerigaon-246_husband-1-2,Jerigaon-246_husband-1,a+jɛːʰ,564,False,expert,,j ɛːʰ/ɛː,,,2
Khoitam-246_husband-1-1,Khoitam-246_husband-1,a+jɛːʰ,56,False,expert,,a,,,1
Khoitam-246_husband-1-2,Khoitam-246_husband-1,a+jɛːʰ,564,False,expert,,j ɛːʰ/ɛː,,,2
Rahung-246_husband-1-1,Rahung-246_husband-1,a+jɛːʰ,56,False,expert,,a,,,1
Rahung-246_husband-1-2,Rahung-246_husband-1,a+jɛːʰ,564,False,expert,,j ɛːʰ/ɛː,,,2
