Cognate_ID,Acoma,AztecPochutla,AztecTetelcingo,AztecZacapoaxtla,Cahuilla,Chemehuevi,ClassicalAztec,Coahuilteco,Comanche,Comecrudo,Cora,Cotaname,Cupeno,Eudeve,Gabrielino,Guarijio,Hopi,Huichol,Karankawa,Kawaiisu,Kiowa,Kitanemuk,Luiseno,Mayo,Mono,NorthernPaiute,NorthernTepehuan,Opata,Pannamint,Papago,PimaDeOnavas,Pipil,ProtoKeresan,SanJuanPuebloTewa,SantaAna,SantaDomingo,Serrano,ShoshoniGosiute,SoutheasternTepehuan,SouthernPaiute,SouthernUte,Tarahumara,Tubar,Tubatulabel,Yaqui,Zuni
nan_19_hot,,,,,,,,,,s o w e t i aú/au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kˀ a lh/l̥ i
nan_1_nonot,,,,,,,,o x,,k á/a m,,s á/a,,,,,,,k ó/o m,,,,,,,,,,,,h eː,,,,,,,,,,,,,,,ʔ e lh/l̥ː a
nan_20_woman,,,,,,,,t aː g u,,k é/e m,,k a t á/a m,,h ú/u h u g u a,,,,,a ts a d e,,,,,,,,,,,,,,,,,,,,,,,,,,,kˀ a + n a + q a y/j i + n a
nan_21_man,,,,,,,,x a g ū/uː,,e s t ó/o k + g n á/a x,,x u/w ai n á/a x e,,,,,,,a h a k s,,,,,,n a n a,n a n a,,,,,,,,,,,,,,,,,,,,lh/l̥ a shsh/ʃː i + kˀ i
nan_22_person,,,,,,,,p iː l a m,,e s t ó/o k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n ɨ m ɨ,,j/dʒ o ʔː i
nan_23_fish,,,,,,,,,,a t uí/ui s,,,,,,,,,á/a m,,,,,,,,,,,,,,,,,,,,,,,,,,,kˀ a shsh/ʃː i t a
nan_24_bird,,,,,,,,y/j aː m,,x a m,,k o m i ó/o m,,,,,,,k ú/u d n,,tˀ ę̀ę̀/ẽː n é/e,m a h a ts,,,,,,,,,,,,,,,,,,,,,,tʃ i k iː + t,,w o ʔ + zˀ a + n a
nan_25_dog,,,,,,w a ʔ a ts u k u,,,,k e t u aú/au,,k o w á/a + u,,,,,,,k e ts,,,7/ʔ a ch/tʃ i t a,,,,s a t ɨ ʔ ɨ,,,,,,,,,,,,,,,,,,,,w a zː i t a
nan_26_louse,,,,,,,,,,a k,,,,,,,,,,,,sh/ʃ y v a ts y ts y ts,,,,,,,,,,,,,,,,,,,,,,,,m e
nan_27_snake,,,,,,,,,,w e m ú/u k,,k i á/a + u x a,,,,,,,aú/au d,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ a y/j a s o ʔ a
nan_28_tree,,,,,,,,,,x aí/ai,,d ó/o p a x,,,,,,,a kʷ i n í/i,,,,,,,,,,,,,,,,,,,,,,,,,,,t a + tː a
nan_29_bark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e g ó/o l i,,,,zˀ i qː a
nan_2_many,,,,,,,,a x t z ō/oː,,s e k u a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ e mː a
nan_30_leaf,,,,,,,,,,s e l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j/dʒ a ʔ + y/j a ch/tʃ i
nan_31_root,,,,,,,,,,y/j ĕ m ó/o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lh/l̥ a q i + m o
nan_32_seed,,,,,,,,,,h e k é/e l,,,,,,,,i m í̵/ɨ a r i,,,,,,,,,,,,,,,,,,,,,,,,,,,,k a
nan_33_blood,,,,,,,,k u ā/aː s,,k i a l,,s ä/æ x,,,,,,,,,,,,,,,v u r e,,,,,,,,,,,,,,,,,,,ʔ a t e
nan_34_meat,,,,,,,,a h aː u h,,e w é/e,,k ĕ m á/a s,,,,,,,,,,,,w á/a k a s,,,,,,,,,,,,,k aː r n i ʔ,,b a k a s,,,,,,,sh/ʃ i
nan_35_skin,,,,,,,,,,e h û/u é/e m,,,,,,,,,k e s u l,,,t o k o,,,,,,,,,,,,,,,,,,,,,,,,zˀ i qː a
nan_36_bone,,,,,,,,,,e h û/u ei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h o + t a + r á/a + k,,,s a
nan_37_greasefat,,,,,,w iː w a p i,,,,p á/a k,a s é/e iː t i,,,,,,,,,,,,,m a n t eː k a,,,,,,,,ʃ e p o,,,,,,,,,,,,,m á/a n t eː k a,ʔ i sh/ʃ a + n a
nan_38_egg,,,,,w é/e e v u ʔ,,,,,y/j aú/au,,,,,,,,,d á/a h o m e,,,,,,,,,,,,,,,,,,,,,,,,,,,t o k oː k o + m o ˀl e
nan_39_horn,,,,,,,,,,y/j ĕ m ó/o,,y/j ó/o m o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s a + y/j a
nan_3_one,,,,,,,,p i lˀ,,k ui t í/i n,,,,,,,,,n á/a ts a,,,,,,,,,,,,h ɨ m a,,,,,,,,,,,,,,,t o p i n t e
nan_40_tail,,,,,,,,,,é/e p,,á/a s u x u g a,,,,,,,,k o ʃ i v i,,,,,,,,,,,,,,,,,,,,,,,,,,j/dʒ o k t i
nan_41_feather,,,,,,,,,,x á/a m,,k u w ai,,,,,,a n ɨː,h a m d o l o k,,,p o h o ts,,,,,,,,,,,,,,,,,,,,,,,,l a
nan_42_hair,,,,,,,,,,e l á/a x,,m a k u á/a t,,,,,,,e k i a + ai k ui,,,,,,,,,m u ch/tʃ i t,,,,,,,,,,,,,,,,,,t a y/j a
nan_43_head,,,,,,,,,,e l á/a x,,m a k u á/a t,,,,,,,e n + o k e a,,,,,,,,,,,,,,,,,,,,,,,,m o,,,ʔ o sh/ʃ o qː i
nan_44_ear,,,,,,,,,,a l í/i,,,,q u é/e i s i v e n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l a sh/ʃ o k t i
nan_45_eye,,,,,,,,,,u + i,,a r ó/o kʷ a n,,,,,,,e m + i k u s,,,,,,,,,v u b u,,,,,,,,,,,,,,,,,,t u n a
nan_46_nose,,,,,,,,,,y/j á/a x̣/x,,y/j á/a + ĕ x,,,,,,,e m + ai + a l u a k,,,,,,,,,,,,,,,,,,,,,,,,,,,n o ˀl i
nan_47_mouth,,,,,,,,,,x á/a l,,,,,,,,,e m i + a kʷ oi,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ a w a t i
nan_48_tooth,,,,,,,,,,í/i,,,,,t aː m i n,,,,d o l o n a k i n,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ o ˀn a
nan_49_tongue,,,,,,,,,,e x p é/e n,,,,,,,,,a + l e a n,,,,,,,,,,,,,,,,,,,,,,,,,,,j/dʒ o nː i
nan_4_two,,,,,,,,a x t ē/eː,,k ui t í/i n,,,,g o ts,,,,,h aí/ai k a,,,,,,,,,,,,,,,,,,,,,,,,,,,q i l i n
nan_50_clawnail,,,,,,,,,,e m í/i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sh/ʃ o n ch/tʃ i
nan_51_foot,,ʃ o,,,,,,,,e m í/i,,a y/j é/e s i m,,,,,,k e t á/a,e h a m,,,,,,,,,,,,,,,,,,,,,,,,,,,w e q i
nan_52_knee,,,,,,,,,,i + a p ó/o,,,,,,,,w a t ú/u,e n + k l a s,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ o shsh/ʃː i
nan_53_hand,,,,,,,,a s a w a n,,k a y/j a s é/e l,,,,,,,,,l á/a h a m a,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ a s i
nan_54_arm,,,,,,,,,,l o t + m a p i ʔ,,,,,,,,,s e + ts o t a n,,,,,,,,,m a m a,,,,m a y/j i,,,,,,,,,,,,,,ʔ a s i
nan_55_rope,,,,,,,,,,k a b r i s t ó/o,,,,,,,,,,w ɨ ʔ i v ɨ s,,,,,,,,,,,g ui r a ch/tʃ a,,,,,,ts i k oː t i ʔ,,,,,,,,,t o ˀn i
nan_56_belly,,,,,,,,,,w a x,,k ó/o x,,b ó/o a,,,,,a + l u k,,,,,,,s iː,,,,,,,,,,,,,,,,,,,,kˀ o + pː + ʔ a n
nan_57_navelbellybutton,,,,,,,,,,k i e m ú/u,,,,,,,s í/i p n a,,,,,,,,,,,,,,,,,s i p é/e n,,,,,,,,,,,,sh/ʃ aː m u l u ˀq i
nan_58_neck,,,,,,,,,,a m ó/o,,,,,,,,k a t ú/u ts i,e m + s e b e k,,,n g o h o ts,,,,p u kː a kː w a,,,,,,,,,,,,,,,,,m ó/o a + r,,,kˀ i s i
nan_59_breast,,,,,,,,t z ō/oː t z,,k n e m,,k ĕ n á/a m,,,,,,,k a n í/i n,,,,,,,,,,,,,,,,,,,,t o r,,,,,,,m e j/dʒ a n a
nan_5_big,,,,,,,,,,p a k m a t,,,,,,,,,k u n i n,,b î/i n,,,,,,,,,,,,,,,,,,,,,,,,,lh/l̥ a + n a
nan_60_heart,,,,,,,,x a s aː l,,,,,,,,,,,,,,,,,,,,,,,h u rh/r̥ a d i,,,,,,,,,,,,,,,ʔ i kˀ eː n
nan_61_liver,,,,,,,,,,ā/aː m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j/dʒ a qː a l i
nan_62_drink,,,k o n i,,,,,ō/oː u x u,,k a m,,x u á/a x e,,,,,,i,k ou a e n,,,,,,,,i u t,,,,,,,,,,,,,,,,,,,t u t u
nan_63_eat,,,,,,,,h aː m,,k ai,,h a h á/a m e,,h i b aː n,,,,k ɨ m e,a k n á/a m a s,,,,,,,,,,,,,,,,,,,,,,,,,t ɨ k,,ʔ i t o
nan_64_bite,,,,,,,,,,k u a m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k ɨi ʔ + ɨ t,,ʔ u tː e
nan_65_vomit,,,,,,,,,,y/j e h au,,,,,,,,,,,,,,,,,,h i nː ŭ a,,,,,,,,,,,,,,,,,,j a kˀ o
nan_66_see,,,,,,,,m ā/aː s,,m a x,,,,,,,,,t ts á/a,p i k eː,,,t ó/o w,,,,n i a n t o,,,,,,,,,,,,,,,n a tʃ í/i,,,,ʔ a n + kˀ o j/dʒ a + kˀ a
nan_67_hear,,,,,,,,t o,,y/j é/e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j/dʒ a t i y/j aː w
nan_68_know,,,,,,,,x ō/oː,,h a l a,,,,,,,,,k ú/u m n a,,,,,,,,,a g u ae r a,,,,,,,,,,,,,,,,,,ʔ a n i q a
nan_69_sleep,,,,,,,,t z a m ō/oː x u,,p ai t é/e,,m á/a ts ĕ k u k a,,,,,,,n e i/j a n a n a,,,,,,,,,,,,,,,,,,,,,,,,,t a ʰk i n,,ʔ a l a
nan_6_old,,,,,,,,a p t z aː i,,a k n a,v áu/ai h s i,,,,,,,,,h ui ʔ e kʷ eː p ɨ,,,,,,,,d a g u a t,,,,,,,,,,,,,w í/i i + t a + p u,,,,,lh/l̥ a shsh/ʃː i
nan_70_die,,,,,,,,x ū/uː m,,k a m aú/au,,w á/a t ĕ x o,,,,,,,,ʔ a n aː ʔ i + kʷ eː,,,,,,,m u a n t a,,,,,,,,,,,,,,,,,,,ʔ a sh/ʃ e
nan_71_kill,,,,,,,,t o,,k a m aú/au,,w á/a t x u k a,,,,,,,a h ú/u k,,,,,,,,,,,,,,,,,,,,,,,,w a,,,ʔ ay/ai n a
nan_72_fly,,,,,,,,y/j aː m,,k i o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l a ˀdʒ i
nan_73_walk,,,,,,,,k aː i,,k i a p aí/ai n i,,,,,,,,u w a,sh/ʃ a k,,,,,,,,,ts u d a + k ä/æ i,,,,,,,,,,,,,,,,,,ʔ iː l o + sh/ʃ a
nan_74_come,,,,,,,,k a l,,k i é/e,,,,,,,,,g á/a s,,,,,,,,,,,d a d a,d i v i a,,,,,,,,,,,,h e k o,,,ʔ iy/iː
nan_75_lie,,,,,,,,tˀ aː m,,k o l,,,,,,,,k á/a,w ú/u + a k,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ a
nan_76_sitsitdown,,,,,,,,,,e l p aú/au,,p á/a w e,,,,,,,h á/a k a,,,,,,,,,,,,,,,,,,,,,,,,n e s á/a,aː h a lˀ,y/j é/e s a,ʔ i + t i n a
nan_77_standup,,,,,,,,,,m a l aí/ai,,p á/a w i a,,,,,,,y/j é/e ts o,,,h o ts y k,,,,,,,,,,,,,,,,,,,,,,,,p i l a k u
nan_78_throw,,,,,,,,tˀ a m,,a k a,,,,t o r á/a n,,,,,,,,m u,,,,,v u p e,,,,v a n i ts u n a,,,,,,,,,,,,,,,ʔ i p a k u
nan_79_give,,,,,,,,a x,,a y/j e m á/a,,,,,,,,kʷ ei t ɨ a,b á/a w û/u s,,,,,,,,,,,,,m a,,,,,,,,,,,h i l i + w á/a,a m h a,,ʔ u zˀ i
nan_7_small,,,,,,,,,,k i ts á/a x̣/x,,k u w ó/o s a m,,,,,,,kʷ á/a n,,,,,,,,,,,,s + v iː d,,,,,,,,,,,,,,,zˀ a
nan_80_say,,,,,,,,k ā/aː,,e k n a,,,,t e é/e n,,,,h ai,k aú/au p n,,,,,,,,,,,,aː g a,,,,,,,,,,,,,,,ʔ i q a
nan_81_sing,,,,,,,,l ē/eː,,k u a m p a k,,k o y/j á/a m a,,,,,,,,,,,,,,,,,,,,,,,,,,,k a n t a r u ʔ,,,n a w a h í/i,,,,t e n a + ʔ u
nan_82_sun,,,,,,,,,,á/a l,,oː,,,,,,,k l o s,,,,,,,,t o nː e l i,,,,,,,,,,,,,,,,,,,j a t o + kː a
nan_83_moon,,,,,,,,ā/aː n u a,,k á/a n,,,,,,,,,a + ui l,,,,,,,,,ä/æ g ui t,,,,,,,,,,,,,,,,,,j a + ʔ o n a + kː a
nan_84_star,,,,,,,,,,k e t e k uí/ui,,k á/a p r a,,s a r í/i n,,,,,,,,,,,,,,,,,s iɨ o v a g,,,,,,,,,,,,,,,m o ʔ + y/j a ch/tʃ u
nan_85_sky,,,,,,,,,,a p é/e l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r i w i g á/a tʃ i,,,,ʔ a ʔ + p o ʔy/ˀj a
nan_86_water,,,,,,,,,,á/a x̣/x,,á/a x̣/x,,,,,,,k l ai,,,,,,,,z u dː a g i,,,ṣ/ʂ uː d a g i,ṣ/ʂ uː d a g,,,,,,,,s uː d ai ʔ,,,,,,,kˀ a
nan_87_wind,,,,,,,,,,p o,,g u r á/a m,,,,,,,b á/a,,,,,,,,,,,,,,,,,,,,,,,,,,,p i nː a
nan_88_rain,,,,,w é/e w n + i ʃ,,,,,á/a x̣/x,,,,,,,y/j o y/j á/a ŋ + w ɨ n ɨ,,w í/i + a s n,,,,,,,,,,,,,,,,,,,p a + ɨ n a,,,,,,,,lh/l̥ i t o
nan_89_snow,,,,,,,,,,k e m,,,,,,,,,,,,,,,,t í̵ɨ/ɨː kː w a,,,,,,,,,,,,,,,,,,n ŭ p a h l,,lh/l̥ e p o nː i
nan_8_short,,,,,,,,,,p ú/u s,,,,,,,,,,,ts áá/aː d óó/oː,p e m i s a 7/ʔ i 7/ʔ,,,,,,,,,,,,,,,,,,,,,,,,k o n i
nan_90_stonerock,,,,,,,,,,p a k m á/a t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t ɨ n,,,,,,ʔ a
nan_91_sand,,,,,,,,,,,,,,,p i r i,,,,k o h o n,,,,,,,,,,,,,,,,,,,,,,,,,,,s o
nan_92_earth,,,,,,,,t aː p,,,,p é/e n,,,t u v a r,,,,k a h a m k e a m i,,,,,,,,,,,,,,,,,,,,,,,,,ʃ u w aː + l,,ʔ a w i t e l i
nan_93_salt,,,,,,,,,,s e p é/e n,,d á/a + ä/æ n,,,,,,,d e m,,,,,,,,,,,,,,,,,,,,,,,,,,,m aː + kˀ o s e
nan_94_cloud,,,,,,,,,,á/a x̣/x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l o n a
nan_95_smoke,,,,,,,,,,k ay/ai é/e m,,p á/a + u n a,,,c̣/ʈʂ i aː n,,,kʷ au n i,á/a n a w a n,,,,,,,,,p i ch/tʃ i r e,,,,,,,,,,,,,,,,,,p o k lh/l̥ i
nan_96_fire,,,,,,,,t a l ō/oː m,,k l e w é/e m,,m á/a n ĕ x,,,,,,,h ú/u m h e,,,,,,,,,,,,,,,,,,,,,,,,,,,ʔ a k l i
nan_97_ash,,,,,,,,,,l e n,,,,,,,,,a h o n a,,,,,,,,,,,,,,,,,,,,,,,,,,,l u
nan_98_burn,,,,,,,,t iː x a m,,m e t,,,,,,,,,,,,,tʃ ú/u y/j á/a i,,,,,,,,,,,,,,,,,,,,,,,ch/tʃ a p i
nan_99_pathroad,,,,,,,,,,á/a l,,,,,,,,,,,,,,,,,,d o n ö/ø n ă i,,,,,,,,,,,,,,,,,,ʔ o n a
nan_9_long,,,,,,,,,,,,,,,,,,,w ó/o l,,,,,,,,,,,,,,,,,,,,,,,,,,,t a sh/ʃ a
