ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
WarLamin-179_warm-1,,WarLamin,179_warm,dɒt,dɒt,d ɒ t,,Nagaraja2013,179_warm_c,False,^d ɒ t$,default
Palaung-179_warm-1,,Palaung,179_warm,kəʔɯr,kəʔɯr,k ə ʔ ɯ r,,Nagaraja2013,179_warm_d,False,^k ə ʔ ɯ r$,default
Khmu-179_warm-1,,Khmu,179_warm,hʔɨm,hʔɨm,h ʔ ɨ m,,Nagaraja2013,179_warm_e,False,^h ʔ ɨ m$,default
Khasi-180_towash-1,,Khasi,180_towash,sait,sait,s a i t,,Nagaraja2013,180_towash_a,False,^s a i t$,default
Lyngngam-180_towash-1,,Lyngngam,180_towash,sait,sait,s a i t,,Nagaraja2013,,True,^s a i t$,default
PnarJaintia-180_towash-1,,PnarJaintia,180_towash,sait,sait,s a i t,,Nagaraja2013,180_towash_a,False,^s a i t$,default
WarLamin-180_towash-1,,WarLamin,180_towash,ksi,ksi,k s i,,Nagaraja2013,180_towash_a,False,^ks i$,default
Palaung-180_towash-1,,Palaung,180_towash,"kʰoj, kəta",kʰoj,kʰ oi̯,,Nagaraja2013,180_towash_b,False,^kʰ oj $,default
Palaung-180_towash-2,,Palaung,180_towash,"kʰoj, kəta",kəta,k ə t a,,Nagaraja2013,180_towash_b,False,^k ə t a$,default
Khmu-180_towash-1,,Khmu,180_towash,raː,raː,r aː,,Nagaraja2013,180_towash_c,False,^r aː$,default
Khasi-181_water-1,,Khasi,181_water,um,um,u m,,Nagaraja2013,181_water_a,False,^u m$,default
Lyngngam-181_water-1,,Lyngngam,181_water,gum,gum,g u m,,Nagaraja2013,181_water_a,False,^g u m$,default
PnarJaintia-181_water-1,,PnarJaintia,181_water,um,um,u m,,Nagaraja2013,181_water_a,False,^u m$,default
WarLamin-181_water-1,,WarLamin,181_water,ʔam,ʔam,ʔ a m,,Nagaraja2013,181_water_a,False,^ʔ a m$,default
Palaung-181_water-1,,Palaung,181_water,ʔom,ʔom,ʔ o m,,Nagaraja2013,181_water_a,False,^ʔ o m$,default
Khmu-181_water-1,,Khmu,181_water,ʔom,ʔom,ʔ o m,,Nagaraja2013,,True,^ʔ o m$,default
Khasi-182_we-1,,Khasi,182_we,ŋi,ŋi,ŋ i,,Nagaraja2013,182_we_a,False,^ŋ i$,default
Lyngngam-182_we-1,,Lyngngam,182_we,jew,jew,j e w,,Nagaraja2013,182_we_b,False,^j e w$,default
PnarJaintia-182_we-1,,PnarJaintia,182_we,i,i,i,,Nagaraja2013,182_we_c,False,^i$,default
WarLamin-182_we-1,,WarLamin,182_we,ʔɪə,ʔɪə,ʔ ɪ ə,,Nagaraja2013,182_we_c,False,^ʔ ɪ ə$,default
Palaung-182_we-1,,Palaung,182_we,ʔɛ,ʔɛ,ʔ ɛ,,Nagaraja2013,182_we_c,False,^ʔ ɛ$,default
Khmu-182_we-1,,Khmu,182_we,ʔiʔ,ʔiʔ,ʔ i ʔ,,Nagaraja2013,182_we_c,False,^ʔ i ʔ$,default
Khasi-183_wet-1,,Khasi,183_wet,ɟʰieʔ,ɟʰieʔ,ɟʰ i e ʔ,,Nagaraja2013,183_wet_a,False,^ɟʰ i e ʔ$,default
Lyngngam-183_wet-1,,Lyngngam,183_wet,ɟimbaʲt,ɟimbaʲt,ɟ i m b ai̯ t,,Nagaraja2013,183_wet_b,False,^ɟ i m b aʲ t$,default
PnarJaintia-183_wet-1,,PnarJaintia,183_wet,dʒheiʔ,dʒheiʔ,dʒʰ e i ʔ,,Nagaraja2013,183_wet_a,False,^dʒh e i ʔ$,default
WarLamin-183_wet-1,,WarLamin,183_wet,tjəriəʔ,tjəriəʔ,t j ə r i ə ʔ,,Nagaraja2013,183_wet_a,False,^t j ə r i ə ʔ$,default
Palaung-183_wet-1,,Palaung,183_wet,om pjo pjo,om pjo pjo,o m + p j o + p j o,,Nagaraja2013,183_wet_c,False,^o m + p j o + p j o$,default
Khmu-183_wet-1,,Khmu,183_wet,"dɛːc, skɔʔ",dɛːc,d ɛː c,,Nagaraja2013,183_wet_d,False,^d ɛː c$,default
Khmu-183_wet-2,,Khmu,183_wet,"dɛːc, skɔʔ",skɔʔ,s k ɔ ʔ,,Nagaraja2013,183_wet_d,False,^s k ɔ ʔ$,default
Khasi-184_what-1,,Khasi,184_what,-ej,-ej,ei̯,,Nagaraja2013,184_what_a,False,^- ej $,default
Lyngngam-184_what-1,,Lyngngam,184_what,umet,umet,u m e t,,Nagaraja2013,184_what_b,False,^u m e t$,default
PnarJaintia-184_what-1,,PnarJaintia,184_what,ilɛʔ,ilɛʔ,i l ɛ ʔ,,Nagaraja2013,184_what_c,False,^i l ɛ ʔ$,default
WarLamin-184_what-1,,WarLamin,184_what,i a,i a,i + a,,Nagaraja2013,184_what_a,False,^i + a$,default
Palaung-184_what-1,,Palaung,184_what,mɔ,mɔ,m ɔ,,Nagaraja2013,184_what_d,False,^m ɔ$,default
Khmu-184_what-1,,Khmu,184_what,ʰməh,ʰməh,ʰm ə h,,Nagaraja2013,184_what_d,False,^ʰm ə h$,default
Khasi-185_when-1,,Khasi,185_when,lano,lano,l a o,,Nagaraja2013,185_when_a,False,^l a n o$,default
Lyngngam-185_when-1,,Lyngngam,185_when,mɨnnet,mɨnnet,m ɨ nː e t,,Nagaraja2013,185_when_b,False,^m ɨ nn e t$,default
PnarJaintia-185_when-1,,PnarJaintia,185_when,n̩nu,n̩nu,n̩ u,,Nagaraja2013,185_when_a,False,^n̩ n u$,default
WarLamin-185_when-1,,WarLamin,185_when,daŋ njaʔ,daŋ njaʔ,d a ŋ + j a ʔ,,Nagaraja2013,185_when_c,False,^d a ŋ + n j a ʔ$,default
Palaung-185_when-1,,Palaung,185_when,jam,jam,j a m,,Nagaraja2013,,True,^j a m$,default
Khmu-185_when-1,,Khmu,185_when,ɲaːm məʔ,ɲaːm məʔ,ɲ aː m + m ə ʔ,,Nagaraja2013,,True,^ɲ aː m + m ə ʔ$,default
Khasi-186_where-1,,Khasi,186_where,haej,haej,h a ei̯,,Nagaraja2013,186_where_a,False,^h a ej $,default
Lyngngam-186_where-1,,Lyngngam,186_where,hanet,hanet,h a e t,,Nagaraja2013,186_where_b,False,^h a n e t$,default
PnarJaintia-186_where-1,,PnarJaintia,186_where,tʃeiwʌn,tʃeiwʌn,tʃ e i w ʌ n,,Nagaraja2013,,True,^tʃ e i w ʌ n$,default
WarLamin-186_where-1,,WarLamin,186_where,ti njaʔ,ti njaʔ,t i + j a ʔ,,Nagaraja2013,186_where_c,False,^t i + n j a ʔ$,default
Palaung-186_where-1,,Palaung,186_where,mɔ,mɔ,m ɔ,,Nagaraja2013,186_where_d,False,^m ɔ$,default
Khmu-186_where-1,,Khmu,186_where,ʔar məʔ,ʔar məʔ,ʔ a r + m ə ʔ,,Nagaraja2013,186_where_e,False,^ʔ a r + m ə ʔ$,default
Khasi-187_white-1,,Khasi,187_white,lieʔ,lieʔ,l i e ʔ,,Nagaraja2013,187_white_a,False,^l i e ʔ$,default
Lyngngam-187_white-1,,Lyngngam,187_white,əlliʔ,əlliʔ,ə lː i ʔ,,Nagaraja2013,187_white_a,False,^ə ll i ʔ$,default
PnarJaintia-187_white-1,,PnarJaintia,187_white,leiʔ,leiʔ,l e i ʔ,,Nagaraja2013,187_white_a,False,^l e i ʔ$,default
WarLamin-187_white-1,,WarLamin,187_white,slaŋ,slaŋ,s l a ŋ,,Nagaraja2013,187_white_b,False,^s l a ŋ$,default
Palaung-187_white-1,,Palaung,187_white,blɔʔ,blɔʔ,b l ɔ ʔ,,Nagaraja2013,187_white_c,False,^b l ɔ ʔ$,default
Khmu-187_white-1,,Khmu,187_white,klɔːk,klɔːk,k l ɔː k,,Nagaraja2013,187_white_d,False,^k l ɔː k$,default
Khasi-188_who-1,,Khasi,188_who,-no,-no,o,,Nagaraja2013,188_who_a,False,^- n o$,default
Lyngngam-188_who-1,,Lyngngam,188_who,jət,jət,j ə t,,Nagaraja2013,188_who_b,False,^j ə t$,default
PnarJaintia-188_who-1,,PnarJaintia,188_who,u/ka ji,u,u,,Nagaraja2013,188_who_b,False,^u$,default
PnarJaintia-188_who-2,,PnarJaintia,188_who,u/ka ji,ka ji,k a + j i,,Nagaraja2013,188_who_b,False,^k a + j i$,default
WarLamin-188_who-1,,WarLamin,188_who,u/ke ʔaː,u,u,,Nagaraja2013,188_who_c,False,^u$,default
WarLamin-188_who-2,,WarLamin,188_who,u/ke ʔaː,ke ʔaː,k e + ʔ aː,,Nagaraja2013,188_who_c,False,^k e + ʔ aː$,default
Palaung-188_who-1,,Palaung,188_who,paj,paj,p ai̯,,Nagaraja2013,188_who_d,False,^p aj $,default
Khmu-188_who-1,,Khmu,188_who,məʔ,məʔ,m ə ʔ,,Nagaraja2013,188_who_e,False,^m ə ʔ$,default
Khasi-189_wide-1,,Khasi,189_wide,jar,jar,j a r,,Nagaraja2013,189_wide_a,False,^j a r$,default
Lyngngam-189_wide-1,,Lyngngam,189_wide,ɨniər,ɨniər,ɨ i ə r,,Nagaraja2013,189_wide_a,False,^ɨ n i ə r$,default
PnarJaintia-189_wide-1,,PnarJaintia,189_wide,jar,jar,j a r,,Nagaraja2013,189_wide_a,False,^j a r$,default
WarLamin-189_wide-1,,WarLamin,189_wide,hɪaŋ,hɪaŋ,h ɪ a ŋ,,Nagaraja2013,189_wide_b,False,^h ɪ a ŋ$,default
Palaung-189_wide-1,,Palaung,189_wide,vah,vah,v a h,,Nagaraja2013,189_wide_c,False,^v a h$,default
Khmu-189_wide-1,,Khmu,189_wide,wah,wah,w a h,,Nagaraja2013,189_wide_c,False,^w a h$,default
Khasi-190_wife-1,,Khasi,190_wife,tŋa,tŋa,t ŋ a,,Nagaraja2013,190_wife_a,False,^t ŋ a$,default
Lyngngam-190_wife-1,,Lyngngam,190_wife,kontʰaw,kontʰaw,k o tʰ a w,,Nagaraja2013,190_wife_b,False,^k o n tʰ a w$,default
PnarJaintia-190_wife-1,,PnarJaintia,190_wife,lɔk,lɔk,l ɔ k,,Nagaraja2013,190_wife_c,False,^l ɔ k$,default
WarLamin-190_wife-1,,WarLamin,190_wife,kə lɒk,kə lɒk,k ə + l ɒ k,,Nagaraja2013,190_wife_d,False,^k ə + l ɒ k$,default
Palaung-190_wife-1,,Palaung,190_wife,pənle,pənle,p ə l e,,Nagaraja2013,190_wife_e,False,^p ə n l e$,default
Khmu-190_wife-1,,Khmu,190_wife,kmbraʔ,kmbraʔ,k m b r a ʔ,,Nagaraja2013,190_wife_f,False,^k m b r a ʔ$,default
Khasi-191_wind-1,,Khasi,191_wind,lʔer,lʔer,l ʔ e r,,Nagaraja2013,191_wind_a,False,^l ʔ e r$,default
Lyngngam-191_wind-1,,Lyngngam,191_wind,lʔier,lʔier,l ʔ i e r,,Nagaraja2013,191_wind_a,False,^l ʔ i e r$,default
PnarJaintia-191_wind-1,,PnarJaintia,191_wind,lʔɛr,lʔɛr,l ʔ ɛ r,,Nagaraja2013,191_wind_a,False,^l ʔ ɛ r$,default
WarLamin-191_wind-1,,WarLamin,191_wind,srʊə,srʊə,s r ʊ ə,,Nagaraja2013,191_wind_a,False,^s r ʊ ə$,default
Palaung-191_wind-1,,Palaung,191_wind,kur,kur,k u r,,Nagaraja2013,191_wind_b,False,^k u r$,default
Khmu-191_wind-1,,Khmu,191_wind,hndrəːj,hndrəːj,h d r əː j,,Nagaraja2013,191_wind_c,False,^h n d r əː j$,default
Khasi-192_wing-1,,Khasi,192_wing,tʰapŋiaŋ,tʰapŋiaŋ,tʰ a p ŋ i a ŋ,,Nagaraja2013,192_wing_a,False,^tʰ a p ŋ i a ŋ$,default
Lyngngam-192_wing-1,,Lyngngam,192_wing,tʰapnir,tʰapnir,tʰ a p i r,,Nagaraja2013,192_wing_a,False,^tʰ a p n i r$,default
PnarJaintia-192_wing-1,,PnarJaintia,192_wing,tʰawanɛr,tʰawanɛr,tʰ a w a ɛ r,,Nagaraja2013,192_wing_a,False,^tʰ a w a n ɛ r$,default
WarLamin-192_wing-1,,WarLamin,192_wing,θәbәnɪar,θәbәnɪar,θ ə b ə ɪ a r,,Nagaraja2013,192_wing_a,False,^θ ә b ә n ɪ a r$,default
Palaung-192_wing-1,,Palaung,192_wing,peəŋ,peəŋ,p e ə ŋ,,Nagaraja2013,192_wing_b,False,^p e ə ŋ$,default
Khmu-192_wing-1,,Khmu,192_wing,pnɨr,pnɨr,p ɨ r,,Nagaraja2013,192_wing_c,False,^p n ɨ r$,default
Khasi-193_towipe-1,,Khasi,193_towipe,ŋiad,ŋiad,ŋ i a d,,Nagaraja2013,193_towipe_a,False,^ŋ i a d$,default
Lyngngam-193_towipe-1,,Lyngngam,193_towipe,innat,innat,i nː a t,,Nagaraja2013,193_towipe_b,False,^i nn a t$,default
PnarJaintia-193_towipe-1,,PnarJaintia,193_towipe,ɲiam,ɲiam,ɲ i a m,,Nagaraja2013,193_towipe_c,False,^ɲ i a m$,default
WarLamin-193_towipe-1,,WarLamin,193_towipe,ʃʔɪəʔ,ʃʔɪəʔ,ʃ ʔ ɪ ə ʔ,,Nagaraja2013,193_towipe_d,False,^ʃ ʔ ɪ ə ʔ$,default
Palaung-193_towipe-1,,Palaung,193_towipe,"kʰut, kʰuit",kʰut,kʰ u t,,Nagaraja2013,193_towipe_e,False,^kʰ u t$,default
Palaung-193_towipe-2,,Palaung,193_towipe,"kʰut, kʰuit",kʰuit,kʰ u i t,,Nagaraja2013,193_towipe_e,False,^kʰ u i t$,default
Khmu-193_towipe-1,,Khmu,193_towipe,rmcɛh,rmcɛh,r m c ɛ h,,Nagaraja2013,193_towipe_f,False,^r m c ɛ h$,default
Khasi-194_with-1,,Khasi,194_with,bad,bad,b a d,,Nagaraja2013,194_with_a,False,^b a d$,default
Lyngngam-194_with-1,,Lyngngam,194_with,nam,nam,n a m,,Nagaraja2013,194_with_b,False,^n a m$,default
PnarJaintia-194_with-1,,PnarJaintia,194_with,wa,wa,w a,,Nagaraja2013,194_with_c,False,^w a$,default
WarLamin-194_with-1,,WarLamin,194_with,bəʔ,bəʔ,b ə ʔ,,Nagaraja2013,194_with_a,False,^b ə ʔ$,default
Khmu-194_with-1,,Khmu,194_with,paʔ,paʔ,p a ʔ,,Nagaraja2013,194_with_d,False,^p a ʔ$,default
Khasi-195_woman-1,,Khasi,195_woman,kɨntʰej,kɨntʰej,k ɨ tʰ ei̯,,Nagaraja2013,195_woman_a,False,^k ɨ n tʰ ej $,default
Lyngngam-195_woman-1,,Lyngngam,195_woman,rawkmaw,rawkmaw,r a w k m a w,,Nagaraja2013,195_woman_b,False,^r a w k m a w$,default
PnarJaintia-195_woman-1,,PnarJaintia,195_woman,kn̩tʰai,kn̩tʰai,k n̩ tʰ a i,,Nagaraja2013,195_woman_a,False,^k n̩ tʰ a i$,default
WarLamin-195_woman-1,,WarLamin,195_woman,hənθa,hənθa,h ə θ a,,Nagaraja2013,195_woman_a,False,^h ə n θ a$,default
Palaung-195_woman-1,,Palaung,195_woman,ipən,ipən,i p ə n,,Nagaraja2013,195_woman_c,False,^i p ə n$,default
Khmu-195_woman-1,,Khmu,195_woman,cmkɨn,cmkɨn,c m k ɨ n,,Nagaraja2013,195_woman_d,False,^c m k ɨ n$,default
Khasi-196_woodsforest-1,,Khasi,196_woodsforest,kʰlaw,kʰlaw,kʰ l a w,,Nagaraja2013,196_woodsforest_a,False,^kʰ l a w$,default
Lyngngam-196_woodsforest-1,,Lyngngam,196_woodsforest,ləwtəp,ləwtəp,l ə w t ə p,,Nagaraja2013,196_woodsforest_b,False,^l ə w t ə p$,default
PnarJaintia-196_woodsforest-1,,PnarJaintia,196_woodsforest,kʰlo,kʰlo,kʰ l o,,Nagaraja2013,196_woodsforest_a,False,^kʰ l o$,default
WarLamin-196_woodsforest-1,,WarLamin,196_woodsforest,kərmɪa,kərmɪa,k ə r m ɪ a,,Nagaraja2013,196_woodsforest_c,False,^k ə r m ɪ a$,default
Palaung-196_woodsforest-1,,Palaung,196_woodsforest,bri,bri,b r i,,Nagaraja2013,196_woodsforest_d,False,^b r i$,default
Khmu-196_woodsforest-1,,Khmu,196_woodsforest,briʔ,briʔ,b r i ʔ,,Nagaraja2013,196_woodsforest_d,False,^b r i ʔ$,default
Khasi-197_worm-1,,Khasi,197_worm,wieʔ,wieʔ,w i e ʔ,,Nagaraja2013,197_worm_a,False,^w i e ʔ$,default
Lyngngam-197_worm-1,,Lyngngam,197_worm,wiak,wiak,w i a k,,Nagaraja2013,197_worm_a,False,^w i a k$,default
PnarJaintia-197_worm-1,,PnarJaintia,197_worm,weiʔ,weiʔ,w e i ʔ,,Nagaraja2013,197_worm_a,False,^w e i ʔ$,default
WarLamin-197_worm-1,,WarLamin,197_worm,khvi,khvi,kʰ v i,,Nagaraja2013,197_worm_a,False,^kh v i$,default
Palaung-197_worm-1,,Palaung,197_worm,riər,riər,r i ə r,,Nagaraja2013,197_worm_b,False,^r i ə r$,default
Khmu-197_worm-1,,Khmu,197_worm,hmbraːj,hmbraːj,h m b r aːi̯,,Nagaraja2013,197_worm_c,False,^h m b r aːj $,default
Khasi-198_yeyoupl-1,,Khasi,198_yeyoupl,pʰi,pʰi,pʰ i,,Nagaraja2013,198_yeyoupl_a,False,^pʰ i$,default
Lyngngam-198_yeyoupl-1,,Lyngngam,198_yeyoupl, pʰjaw,pʰjaw,pʰ j a w,,Nagaraja2013,198_yeyoupl_a,False,^pʰ j a w$,default
PnarJaintia-198_yeyoupl-1,,PnarJaintia,198_yeyoupl,pʰi,pʰi,pʰ i,,Nagaraja2013,198_yeyoupl_a,False,^pʰ i$,default
WarLamin-198_yeyoupl-1,,WarLamin,198_yeyoupl,hi,hi,h i,,Nagaraja2013,198_yeyoupl_a,False,^h i$,default
Palaung-198_yeyoupl-1,,Palaung,198_yeyoupl,pɛ,pɛ,p ɛ,,Nagaraja2013,198_yeyoupl_a,False,^p ɛ$,default
Khmu-198_yeyoupl-1,,Khmu,198_yeyoupl,bɔː,bɔː,b ɔː,,Nagaraja2013,198_yeyoupl_b,False,^b ɔː$,default
Khasi-199_year-1,,Khasi,199_year,snem,snem,s e m,,Nagaraja2013,199_year_a,False,^s n e m$,default
Lyngngam-199_year-1,,Lyngngam,199_year,snim,snim,s i m,,Nagaraja2013,199_year_a,False,^s n i m$,default
PnarJaintia-199_year-1,,PnarJaintia,199_year,snɛm,snɛm,s ɛ m,,Nagaraja2013,199_year_a,False,^s n ɛ m$,default
WarLamin-199_year-1,,WarLamin,199_year,snem,snem,s e m,,Nagaraja2013,199_year_a,False,^s n e m$,default
Palaung-199_year-1,,Palaung,199_year,sənəm,sənəm,s ə ə m,,Nagaraja2013,199_year_a,False,^s ə n ə m$,default
Khmu-199_year-1,,Khmu,199_year,nɨm,nɨm,n ɨ m,,Nagaraja2013,199_year_a,False,^n ɨ m$,default
Khasi-200_yellow-1,,Khasi,200_yellow,stem,stem,s t e m,,Nagaraja2013,200_yellow_a,False,^s t e m$,default
Lyngngam-200_yellow-1,,Lyngngam,200_yellow,sɨntim,sɨntim,s ɨ t i m,,Nagaraja2013,200_yellow_a,False,^s ɨ n t i m$,default
PnarJaintia-200_yellow-1,,PnarJaintia,200_yellow,stɛm,stɛm,s t ɛ m,,Nagaraja2013,200_yellow_a,False,^s t ɛ m$,default
WarLamin-200_yellow-1,,WarLamin,200_yellow,tŋʊə,tŋʊə,t ŋ ʊ ə,,Nagaraja2013,200_yellow_b,False,^t ŋ ʊ ə$,default
Palaung-200_yellow-1,,Palaung,200_yellow,teŋ,teŋ,t e ŋ,,Nagaraja2013,200_yellow_c,False,^t e ŋ$,default
Khmu-200_yellow-1,,Khmu,200_yellow,cŋaːr,cŋaːr,c ŋ aː r,,Nagaraja2013,200_yellow_b,False,^c ŋ aː r$,default
